instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
9755,2012-02-16,1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,3,199,202
1854,2011-03-22,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,4,28,32
16521,2012-11-26,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,5,5
4191,2011-06-28,3,0,6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,41,161,202
4519,2011-07-12,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6,6
10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623
11254,2012-04-19,2,1,4,2,0,4,1,2,0.42,0.4242,0.77,0.0,2,4,6
4307,2011-07-03,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,39,53,92
6070,2011-09-15,3,0,9,11,0,4,1,2,0.68,0.6364,0.65,0.1343,39,120,159
1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42
9547,2012-02-07,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.19399999999999998,15,494,509
9113,2012-01-20,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8,107,115
4324,2011-07-04,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,43,76,119
14096,2012-08-15,3,1,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,77,230,307
10488,2012-03-18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56
469,2011-01-21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24
2886,2011-05-05,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,0,4,4
9255,2012-01-26,1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29,136,165
12707,2012-06-18,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.19399999999999998,61,176,237
6323,2011-09-26,4,0,9,0,0,1,1,2,0.62,0.5455,0.94,0.0,6,23,29
3339,2011-05-24,2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.19399999999999998,12,23,35
1686,2011-03-15,1,0,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,9,79,88
1254,2011-02-25,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114
15706,2012-10-21,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.19399999999999998,235,405,640
2080,2011-04-01,2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582,15,80,95
6693,2011-10-11,4,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,38,111,149
11649,2012-05-05,2,1,5,13,0,6,0,1,0.74,0.6818,0.55,0.1343,217,307,524
16136,2012-11-10,4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,8,68,76
6628,2011-10-08,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,174,219,393
15205,2012-09-30,4,1,9,17,0,0,0,1,0.62,0.6212,0.35,0.2836,195,380,575
378,2011-01-17,1,0,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,0,1,1
7864,2011-11-29,4,0,11,7,0,2,1,1,0.52,0.5,0.77,0.2239,12,330,342
505,2011-01-23,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18
2622,2011-04-24,2,0,4,3,0,0,0,1,0.5,0.4848,0.94,0.0896,4,20,24
1842,2011-03-22,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,22,64,86
9313,2012-01-28,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.19399999999999998,6,97,103
4227,2011-06-30,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54
16718,2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721
2624,2011-04-24,2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,5,7,12
973,2011-02-13,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,4,8,12
12202,2012-05-28,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,238,227,465
8249,2011-12-15,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449,457
1,2011-01-01,1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16
8917,2012-01-12,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220,230
833,2011-02-07,1,0,2,3,0,1,1,1,0.2,0.2576,0.86,0.0,0,1,1
647,2011-01-30,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,0,3,3
5707,2011-08-31,3,0,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,2,25,27
83,2011-01-04,1,0,1,14,0,2,1,1,0.26,0.2576,0.52,0.2239,9,54,63
6935,2011-10-21,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,43,163,206
1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3,3,6
6529,2011-10-04,4,0,10,14,0,2,1,1,0.58,0.5455,0.53,0.2537,27,156,183
1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.19699999999999998,0.41,0.4627,5,11,16
9959,2012-02-24,1,1,2,23,0,5,1,1,0.38,0.3939,0.37,0.6866,10,76,86
11238,2012-04-18,2,1,4,10,0,3,1,3,0.48,0.4697,0.47,0.2239,31,116,147
1750,2011-03-18,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,71,103,174
1988,2011-03-28,2,0,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239,15,117,132
13925,2012-08-08,3,1,8,9,0,3,1,2,0.76,0.7273,0.66,0.0,33,308,341
9519,2012-02-06,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,17,124,141
11085,2012-04-12,2,1,4,1,0,4,1,1,0.32,0.303,0.66,0.2239,2,7,9
9374,2012-01-31,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139
3754,2011-06-10,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,25,242,267
6193,2011-09-20,3,0,9,14,0,2,1,2,0.58,0.5455,0.88,0.19399999999999998,27,85,112
10789,2012-03-30,2,1,3,15,0,5,1,3,0.42,0.4242,0.54,0.0,73,207,280
14963,2012-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.19399999999999998,60,231,291
14526,2012-09-02,3,1,9,10,0,0,0,2,0.72,0.6970000000000001,0.79,0.0,158,230,388
12270,2012-05-31,2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,65,155,220
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37
7386,2011-11-09,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,19,437,456
1942,2011-03-26,2,0,3,16,0,6,0,1,0.34,0.3333,0.23,0.19399999999999998,118,130,248
2018,2011-03-29,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0.0,6,49,55
12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187
6404,2011-09-29,4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,27,198,225
2357,2011-04-13,2,0,4,2,0,3,1,3,0.4,0.4091,1.0,0.2985,0,2,2
5062,2011-08-03,3,0,8,19,0,3,1,3,0.7,0.6667,0.84,0.0,51,270,321
12892,2012-06-26,3,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,34,622,656
15711,2012-10-21,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266
5546,2011-08-23,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80
14363,2012-08-26,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391
8126,2011-12-10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6
13115,2012-07-05,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254
15305,2012-10-04,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0.0,33,288,321
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297
606,2011-01-28,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
2649,2011-04-25,2,0,4,6,0,1,1,2,0.5,0.4848,1.0,0.0,7,59,66
2997,2011-05-09,2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985,66,458,524
6276,2011-09-24,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,18,61,79
6862,2011-10-18,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,35,112,147
5276,2011-08-12,3,0,8,17,0,5,1,1,0.82,0.7121,0.26,0.0,93,423,516
11485,2012-04-28,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224,322
1967,2011-03-27,2,0,3,18,0,0,0,1,0.3,0.2879,0.33,0.19399999999999998,32,105,137
2389,2011-04-14,2,0,4,10,0,4,1,1,0.5,0.4848,0.51,0.19399999999999998,21,68,89
15281,2012-10-03,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209
15460,2012-10-11,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798
1069,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,3,44,47
3512,2011-05-31,2,0,5,5,0,2,1,1,0.66,0.6061,0.83,0.0896,0,26,26
11790,2012-05-11,2,1,5,10,0,5,1,1,0.52,0.5,0.36,0.3284,69,141,210
2565,2011-04-21,2,0,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,71,381,452
15049,2012-09-24,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,2,35,37
11412,2012-04-25,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,49,327,376
1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0,1,1
13401,2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.19399999999999998,53,168,221
4258,2011-07-01,3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,25,218,243
9950,2012-02-24,1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,5,26,31
7455,2011-11-12,4,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896,1,3,4
3001,2011-05-09,2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896,21,95,116
8226,2011-12-14,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,239
16062,2012-11-06,4,1,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,17,136,153
16552,2012-11-27,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268
516,2011-01-23,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110
8976,2012-01-14,1,1,1,20,0,6,0,1,0.2,0.19699999999999998,0.44,0.2537,8,95,103
4243,2011-06-30,3,0,6,16,0,4,1,1,0.8,0.6970000000000001,0.26,0.1343,63,260,323
11616,2012-05-04,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,4,4
6463,2011-10-01,4,0,10,20,0,6,0,3,0.36,0.3636,0.87,0.1045,8,58,66
9577,2012-02-08,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,3,57,60
2165,2011-04-05,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,10,5,15
5636,2011-08-27,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16
15357,2012-10-07,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109
17080,2012-12-19,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164
6446,2011-10-01,4,0,10,3,0,6,0,1,0.46,0.4545,0.59,0.4179,8,17,25
13244,2012-07-11,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44
16411,2012-11-21,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.19399999999999998,74,270,344
7882,2011-11-30,4,0,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,0,8,8
1987,2011-03-28,2,0,3,15,0,1,1,1,0.32,0.303,0.24,0.2836,19,53,72
11453,2012-04-27,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334
11459,2012-04-27,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,101,223,324
6199,2011-09-20,3,0,9,20,0,2,1,1,0.56,0.5303,0.94,0.0,41,212,253
13231,2012-07-10,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.19399999999999998,92,157,249
8531,2011-12-27,1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,0,3,3
16684,2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.19399999999999998,11,85,96
3435,2011-05-28,2,0,5,0,0,6,0,1,0.58,0.5455,0.88,0.1343,15,79,94
13289,2012-07-12,3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,44,329,373
11721,2012-05-08,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,53,166,219
10640,2012-03-24,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.19399999999999998,148,197,345
11077,2012-04-11,2,1,4,17,0,3,1,1,0.42,0.4242,0.35,0.3881,52,527,579
7439,2011-11-11,4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,57,179,236
1552,2011-03-10,1,0,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,3,0,3
4505,2011-07-11,3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,40,94,134
11682,2012-05-06,2,1,5,22,0,0,0,1,0.56,0.5303,0.73,0.1642,44,113,157
2514,2011-04-19,2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,44,83,127
14720,2012-09-10,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332
2704,2011-04-27,2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,31,119,150
4575,2011-07-14,3,0,7,12,0,4,1,1,0.74,0.6515,0.35,0.2537,51,172,223
3391,2011-05-26,2,0,5,4,0,4,1,1,0.6,0.5455,0.88,0.0,0,2,2
13592,2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310
5259,2011-08-12,3,0,8,0,0,5,1,1,0.64,0.6212,0.53,0.1642,12,53,65
10114,2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.19399999999999998,40,154,194
9174,2012-01-23,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,0,1,1
2617,2011-04-23,2,0,4,22,0,6,0,2,0.58,0.5455,0.78,0.2537,55,114,169
1710,2011-03-16,1,0,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836,3,75,78
4173,2011-06-27,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0.0,79,512,591
4085,2011-06-24,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10,14
3709,2011-06-08,2,0,6,10,0,3,1,1,0.82,0.7424,0.43,0.2239,27,63,90
482,2011-01-22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11
3886,2011-06-15,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362,416
2168,2011-04-05,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,0,2,2
13963,2012-08-09,3,1,8,23,0,4,1,1,0.66,0.6212,0.74,0.0,19,137,156
12181,2012-05-27,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,275,247,522
10002,2012-02-26,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216
13111,2012-07-05,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244
4580,2011-07-14,3,0,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,78,517,595
2403,2011-04-15,2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0.0,6,21,27
16578,2012-11-28,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146
6051,2011-09-14,3,0,9,16,0,3,1,1,0.76,0.6970000000000001,0.52,0.2836,36,241,277
3840,2011-06-13,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218
5914,2011-09-08,3,0,9,22,0,4,1,3,0.62,0.5152,1.0,0.0896,5,65,70
14156,2012-08-18,3,1,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,6,99,105
13929,2012-08-08,3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0.0,101,212,313
4701,2011-07-19,3,0,7,18,0,2,1,1,0.8,0.8029999999999999,0.66,0.1343,80,450,530
11931,2012-05-17,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,25,449,474
9757,2012-02-16,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,2,69,71
3642,2011-06-05,2,0,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,161,256,417
100,2011-01-05,1,0,1,8,0,3,1,1,0.2,0.1818,0.4,0.2985,3,192,195
5826,2011-09-05,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8
15877,2012-10-28,4,1,10,17,0,0,0,3,0.46,0.4545,0.77,0.5224,37,188,225
9953,2012-02-24,1,1,2,17,0,5,1,3,0.42,0.4242,0.94,0.1045,14,242,256
15255,2012-10-02,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0.0,27,368,395
6485,2011-10-02,4,0,10,18,0,0,0,2,0.36,0.3485,0.81,0.19399999999999998,16,158,174
10359,2012-03-12,1,1,3,17,0,1,1,2,0.62,0.6212,0.38,0.4179,87,557,644
5695,2011-08-30,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.19399999999999998,62,549,611
12100,2012-05-24,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659,692
2212,2011-04-07,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15,20
67,2011-01-03,1,0,1,21,0,1,1,1,0.18,0.19699999999999998,0.64,0.1343,3,49,52
8587,2011-12-29,1,0,12,13,0,4,1,2,0.28,0.2879,0.52,0.1045,36,95,131
665,2011-01-31,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,1,6,7
7739,2011-11-24,4,0,11,1,1,4,0,1,0.32,0.2879,0.57,0.4179,1,23,24
6408,2011-09-29,4,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.19399999999999998,36,175,211
12797,2012-06-22,3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,55,278,333
4924,2011-07-29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,34
13890,2012-08-06,3,1,8,22,0,1,1,1,0.74,0.6970000000000001,0.7,0.0896,50,157,207
55,2011-01-03,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
15889,2012-10-30,4,1,10,17,0,2,1,3,0.3,0.2879,0.87,0.2239,19,105,124
14618,2012-09-06,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11,189,200
2871,2011-05-04,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124
15876,2012-10-28,4,1,10,16,0,0,0,3,0.48,0.4697,0.67,0.4627,42,251,293
10867,2012-04-02,2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.19399999999999998,17,106,123
12547,2012-06-11,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,8,72,80
4370,2011-07-05,3,0,7,23,0,2,1,1,0.74,0.6970000000000001,0.66,0.1642,19,54,73
6525,2011-10-04,4,0,10,10,0,2,1,1,0.48,0.4697,0.67,0.2836,19,107,126
10295,2012-03-10,1,1,3,0,0,6,0,1,0.3,0.2727,0.36,0.3582,9,68,77
6605,2011-10-07,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,94,371,465
6457,2011-10-01,4,0,10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,33,147,180
13165,2012-07-07,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279
798,2011-02-05,1,0,2,16,0,6,0,3,0.22,0.2273,1.0,0.1343,8,63,71
5911,2011-09-08,3,0,9,19,0,4,1,3,0.62,0.5152,1.0,0.3284,1,51,52
9917,2012-02-23,1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,2,30,32
4570,2011-07-14,3,0,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,23,311,334
8863,2012-01-10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4
10440,2012-03-16,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.19399999999999998,0,4,4
13297,2012-07-13,3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,4,30,34
2620,2011-04-24,2,0,4,1,0,0,0,1,0.5,0.4848,0.88,0.19399999999999998,14,40,54
15059,2012-09-24,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300
8989,2012-01-15,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.19399999999999998,10,80,90
17344,2012-12-30,1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,47,97,144
12151,2012-05-26,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.19399999999999998,208,312,520
3738,2011-06-09,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104
8583,2011-12-29,1,0,12,9,0,4,1,2,0.2,0.2121,0.64,0.1343,15,155,170
4174,2011-06-27,3,0,6,19,0,1,1,1,0.72,0.6818,0.62,0.19399999999999998,56,340,396
1369,2011-03-02,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110
3789,2011-06-11,2,0,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,131,155,286
8575,2011-12-29,1,0,12,1,0,4,1,1,0.22,0.2121,0.47,0.2239,0,15,15
2746,2011-04-29,2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.19399999999999998,18,222,240
5749,2011-09-01,3,0,9,23,0,4,1,1,0.64,0.6061,0.65,0.2537,15,111,126
13876,2012-08-06,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0.0,27,578,605
1928,2011-03-26,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,4,21,25
3906,2011-06-16,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159
12131,2012-05-25,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.19399999999999998,106,360,466
17157,2012-12-22,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139,153
9908,2012-02-22,1,1,2,20,0,3,1,2,0.44,0.4394,0.47,0.19399999999999998,25,249,274
4598,2011-07-15,3,0,7,11,0,5,1,1,0.7,0.6515,0.54,0.1343,73,137,210
4459,2011-07-09,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0.0,171,245,416
3254,2011-05-20,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.19399999999999998,63,133,196
6002,2011-09-12,3,0,9,15,0,1,1,1,0.74,0.6667,0.48,0.0896,60,152,212
9476,2012-02-04,1,1,2,17,0,6,0,3,0.3,0.2879,0.7,0.19399999999999998,13,54,67
15418,2012-10-09,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.19399999999999998,43,201,244
3056,2011-05-12,2,0,5,5,0,4,1,1,0.42,0.4242,0.94,0.1343,2,27,29
6622,2011-10-08,4,0,10,11,0,6,0,1,0.58,0.5455,0.56,0.0,176,221,397
16701,2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,58,210,268
9379,2012-01-31,1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,30,277,307
12694,2012-06-18,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9
16969,2012-12-14,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319
12332,2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169
760,2011-02-04,1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0.0,0,7,7
3811,2011-06-12,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235,350
17367,2012-12-31,1,1,12,11,0,1,1,2,0.22,0.2273,0.6,0.19399999999999998,43,114,157
2094,2011-04-02,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,1,20,21
17062,2012-12-18,4,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363
16509,2012-11-25,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203
5857,2011-09-06,3,0,9,12,0,2,1,3,0.54,0.5152,0.83,0.3881,16,51,67
10230,2012-03-07,1,1,3,7,0,3,1,1,0.26,0.2273,0.65,0.3881,12,332,344
4424,2011-07-08,3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,3,24,27
12742,2012-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,1,5,6
17280,2012-12-27,1,1,12,20,0,4,1,1,0.24,0.2424,0.6,0.1642,12,79,91
11703,2012-05-07,2,1,5,19,0,1,1,1,0.58,0.5455,0.56,0.3284,83,463,546
11128,2012-04-13,2,1,4,20,0,5,1,1,0.5,0.4848,0.29,0.1343,44,242,286
16177,2012-11-11,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,102,303,405
3046,2011-05-11,2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,60,341,401
17135,2012-12-21,1,1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,24,297,321
17337,2012-12-30,1,1,12,5,0,0,0,2,0.26,0.2273,0.48,0.2985,0,2,2
449,2011-01-20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215
4385,2011-07-06,3,0,7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,50,113,163
5674,2011-08-29,3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,50,227,277
439,2011-01-20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101
9721,2012-02-14,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,2,55,57
10736,2012-03-28,2,1,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,33,140,173
8146,2011-12-11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62
11310,2012-04-21,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,183,299,482
13498,2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343
8332,2011-12-18,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135
7180,2011-10-31,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422
15248,2012-10-02,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.19399999999999998,6,98,104
2601,2011-04-23,2,0,4,6,0,6,0,2,0.34,0.3333,1.0,0.1642,0,11,11
2659,2011-04-25,2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,41,198,239
11532,2012-04-30,2,1,4,16,0,1,1,1,0.56,0.5303,0.6,0.19399999999999998,44,303,347
13224,2012-07-10,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,0,4,4
16480,2012-11-24,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122
