instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4351,2011-07-05,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1,4,5
576,2011-01-26,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8,8
2317,2011-04-11,2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,41,55,96
10670,2012-03-25,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,153,339,492
7553,2011-11-16,4,0,11,7,0,3,1,3,0.46,0.4545,0.94,0.0,7,130,137
11630,2012-05-04,2,1,5,18,0,5,1,1,0.7,0.6515,0.54,0.4627,77,564,641
14346,2012-08-25,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182
12295,2012-06-01,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,42,193,235
3244,2011-05-20,2,0,5,1,0,5,1,1,0.46,0.4545,1.0,0.0,8,17,25
7962,2011-12-03,4,0,12,9,0,6,0,1,0.26,0.2727,0.7,0.1045,25,99,124
5309,2011-08-14,3,0,8,2,0,0,0,3,0.64,0.5758,0.89,0.2239,13,49,62
13285,2012-07-12,3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,91,704,795
1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161
10400,2012-03-14,1,1,3,10,0,3,1,1,0.56,0.5303,0.56,0.1045,38,150,188
14309,2012-08-24,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0.0,58,331,389
10117,2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205
14059,2012-08-13,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,28,100,128
16252,2012-11-14,4,1,11,21,0,3,1,1,0.3,0.3333,0.56,0.0,5,208,213
4069,2011-06-23,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,39,88,127
11730,2012-05-08,2,1,5,22,0,2,1,3,0.6,0.5758,0.78,0.2537,13,134,147
11845,2012-05-13,2,1,5,17,0,0,0,1,0.7,0.6364,0.45,0.4179,191,287,478
1238,2011-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71
12376,2012-06-04,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,71,390,461
14229,2012-08-21,3,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,11,22,33
13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698
7292,2011-11-05,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227
6212,2011-09-21,3,0,9,9,0,3,1,2,0.56,0.5303,1.0,0.0896,21,187,208
13905,2012-08-07,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.19399999999999998,68,185,253
1544,2011-03-09,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112
1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,7,59,66
11642,2012-05-05,2,1,5,6,0,6,0,2,0.54,0.5152,0.94,0.0,9,33,42
2187,2011-04-05,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,3,23,26
5801,2011-09-04,3,0,9,3,0,0,0,1,0.64,0.5758,0.89,0.19399999999999998,20,23,43
391,2011-01-17,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
12516,2012-06-10,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,173,335,508
10543,2012-03-20,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325
3420,2011-05-27,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,37,190,227
10385,2012-03-13,1,1,3,19,0,2,1,1,0.64,0.6212,0.47,0.2239,50,429,479
2466,2011-04-17,2,0,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,179,209,388
13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281
9104,2012-01-20,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,0,19,19
13568,2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229
6933,2011-10-21,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135,174
13435,2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131
6674,2011-10-10,4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,130,254,384
13097,2012-07-04,3,1,7,21,1,3,0,1,0.84,0.8029999999999999,0.53,0.1343,222,362,584
1848,2011-03-22,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,42,265,307
15201,2012-09-30,4,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,180,414,594
15081,2012-09-25,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,48,257,305
11187,2012-04-16,2,1,4,7,1,1,0,1,0.52,0.5,0.83,0.1343,20,367,387
15615,2012-10-17,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.19399999999999998,49,467,516
17247,2012-12-26,1,1,12,11,0,3,1,3,0.2,0.1667,0.86,0.4627,0,10,10
6828,2011-10-17,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,2,15,17
13650,2012-07-27,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199
10124,2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101
859,2011-02-08,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,0,2,2
4103,2011-06-24,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,288
9177,2012-01-23,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,6,36,42
9175,2012-01-23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,0,1,1
2105,2011-04-02,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,56,81,137
14638,2012-09-07,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11
7146,2011-10-30,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60,80
15491,2012-10-12,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455
5195,2011-08-09,3,0,8,8,0,2,1,1,0.74,0.6970000000000001,0.66,0.0,40,352,392
15539,2012-10-14,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,213,355,568
157,2011-01-07,1,0,1,19,0,5,1,1,0.16,0.19699999999999998,0.55,0.0896,3,92,95
1977,2011-03-28,2,0,3,5,0,1,1,1,0.18,0.1818,0.43,0.19399999999999998,0,8,8
7914,2011-12-01,4,0,12,9,0,4,1,1,0.3,0.2727,0.52,0.3284,9,215,224
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54
14523,2012-09-02,3,1,9,7,0,0,0,1,0.66,0.5909,0.94,0.0896,13,29,42
11881,2012-05-15,2,1,5,5,0,2,1,3,0.56,0.5303,0.94,0.2239,0,8,8
1674,2011-03-15,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,23,259,282
15338,2012-10-06,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30
5973,2011-09-11,3,0,9,9,0,0,0,1,0.66,0.6212,0.74,0.0,59,168,227
15618,2012-10-17,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,17,198,215
15103,2012-09-26,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,46,181,227
8641,2011-12-31,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239,19,73,92
1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24
6198,2011-09-20,3,0,9,19,0,2,1,1,0.58,0.5455,0.88,0.0,43,294,337
7786,2011-11-26,4,0,11,0,0,6,0,1,0.34,0.3485,0.76,0.1045,9,38,47
3175,2011-05-17,2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,2,2,4
10208,2012-03-06,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0.0,11,222,233
16223,2012-11-13,4,1,11,16,0,2,1,1,0.38,0.3939,0.4,0.2985,28,282,310
7272,2011-11-04,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201
9216,2012-01-24,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,18,154,172
1208,2011-02-23,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130,139
11842,2012-05-13,2,1,5,14,0,0,0,1,0.7,0.6515,0.48,0.1343,228,324,552
12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580
2883,2011-05-05,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.19399999999999998,4,23,27
8179,2011-12-12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105
4875,2011-07-27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45
2939,2011-05-07,2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.19399999999999998,19,96,115
15274,2012-10-03,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251
9020,2012-01-16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22,158,180
11858,2012-05-14,2,1,5,6,0,1,1,3,0.52,0.5,0.94,0.2985,3,62,65
7363,2011-11-08,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191
13474,2012-07-20,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229
1039,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,0,20,20
9620,2012-02-10,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,14,345,359
686,2011-01-31,1,0,1,21,0,1,1,3,0.16,0.19699999999999998,0.59,0.0896,3,53,56
15722,2012-10-22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144
1730,2011-03-17,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.19399999999999998,48,265,313
5162,2011-08-07,3,0,8,23,0,0,0,1,0.7,0.6667,0.79,0.1045,12,43,55
7228,2011-11-02,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448,479
10120,2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128
1738,2011-03-18,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,4,12,16
10125,2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75
15527,2012-10-14,4,1,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985,3,25,28
5272,2011-08-12,3,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,74,179,253
7723,2011-11-23,4,0,11,9,0,3,1,2,0.52,0.5,0.94,0.19399999999999998,3,164,167
8329,2011-12-18,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234
5928,2011-09-09,3,0,9,12,0,5,1,1,0.64,0.5606,0.94,0.0,4,71,75
9252,2012-01-26,1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0.0,18,256,274
5808,2011-09-04,3,0,9,10,0,0,0,1,0.7,0.6667,0.74,0.1343,150,147,297
5470,2011-08-20,3,0,8,19,0,6,0,1,0.74,0.6818,0.62,0.19399999999999998,109,182,291
14642,2012-09-07,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140
13889,2012-08-06,3,1,8,21,0,1,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,72,245,317
8105,2011-12-09,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385
8789,2012-01-07,1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,2,77,79
1534,2011-03-09,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49
1893,2011-03-24,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,13,77,90
2920,2011-05-06,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,71,182,253
8856,2012-01-09,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190
763,2011-02-04,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,0,7,7
7778,2011-11-25,4,0,11,16,0,5,1,1,0.5,0.4848,0.39,0.1642,122,139,261
7022,2011-10-25,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0,5,5
8837,2012-01-09,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.19399999999999998,4,40,44
16077,2012-11-07,4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,23,158,181
16900,2012-12-11,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106
9523,2012-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430
15253,2012-10-02,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715
6554,2011-10-05,4,0,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,35,147,182
503,2011-01-23,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22
3581,2011-06-03,2,0,6,2,0,5,1,1,0.56,0.5303,0.43,0.2239,0,12,12
14099,2012-08-15,3,1,8,15,0,3,1,1,0.76,0.6970000000000001,0.52,0.2537,70,196,266
17101,2012-12-20,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0.0,4,346,350
15411,2012-10-09,4,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362
11154,2012-04-14,2,1,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642,64,148,212
4544,2011-07-13,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.19399999999999998,4,22,26
6858,2011-10-18,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,15,326,341
9400,2012-02-01,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186
4728,2011-07-20,3,0,7,21,0,3,1,1,0.8,0.8029999999999999,0.66,0.1642,33,209,242
4985,2011-07-31,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,326
13829,2012-08-04,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278
12095,2012-05-24,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4
13281,2012-07-12,3,1,7,13,0,4,1,1,0.8,0.6970000000000001,0.33,0.2239,52,225,277
9759,2012-02-16,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,2,62,64
8533,2011-12-27,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,0,35,35
8863,2012-01-10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4
3688,2011-06-07,2,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,55,141,196
15462,2012-10-11,4,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582,39,165,204
1278,2011-02-26,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74
8725,2012-01-04,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315
9000,2012-01-15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10,85,95
8281,2011-12-16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224
6384,2011-09-28,4,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,24,138,162
7394,2011-11-09,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.19399999999999998,24,257,281
1984,2011-03-28,2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0.0,8,71,79
7474,2011-11-13,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.19399999999999998,12,61,73
5532,2011-08-23,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,225
2193,2011-04-06,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13
893,2011-02-09,1,0,2,16,0,3,1,2,0.2,0.19699999999999998,0.37,0.2537,7,72,79
2121,2011-04-03,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,1,4,5
16548,2012-11-27,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31
8101,2011-12-09,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2
7422,2011-11-10,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,8,160,168
1072,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.19399999999999998,16,163,179
6257,2011-09-23,4,0,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,5,99,104
14956,2012-09-20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790
11475,2012-04-28,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55
8081,2011-12-08,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429
16063,2012-11-06,4,1,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,19,186,205
2521,2011-04-19,2,0,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,3,109,112
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49
12776,2012-06-21,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.19399999999999998,33,182,215
14002,2012-08-11,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,248,290,538
3339,2011-05-24,2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.19399999999999998,12,23,35
599,2011-01-28,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1
9909,2012-02-22,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,19,220,239
17259,2012-12-26,1,1,12,23,0,3,1,3,0.26,0.2273,0.87,0.2985,2,8,10
8625,2011-12-31,1,0,12,3,0,6,0,2,0.4,0.4091,0.62,0.2836,1,17,18
656,2011-01-30,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,14,95,109
4880,2011-07-27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18
17179,2012-12-23,1,1,12,13,0,0,0,1,0.32,0.303,0.39,0.2239,63,123,186
10654,2012-03-25,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80
8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251
4845,2011-07-25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533
107,2011-01-05,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.19399999999999998,7,55,62
9140,2012-01-21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99,106
14197,2012-08-19,3,1,8,17,0,0,0,2,0.64,0.5909,0.78,0.1045,76,267,343
4147,2011-06-26,3,0,6,16,0,0,0,1,0.74,0.6667,0.42,0.19399999999999998,177,278,455
7004,2011-10-24,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47,82,129
10075,2012-02-29,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97
374,2011-01-17,1,0,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,1,15,16
14927,2012-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5
6570,2011-10-06,4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.19399999999999998,15,287,302
341,2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.19399999999999998,33,95,128
11800,2012-05-11,2,1,5,20,0,5,1,1,0.62,0.6061,0.25,0.1343,64,277,341
13598,2012-07-25,3,1,7,18,0,3,1,1,0.8,0.6970000000000001,0.27,0.1343,104,787,891
5625,2011-08-27,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18
10096,2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600
11170,2012-04-15,2,1,4,14,0,0,0,1,0.7,0.6364,0.39,0.2836,282,346,628
8485,2011-12-25,1,0,12,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
15699,2012-10-21,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,13,43,56
8239,2011-12-14,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104
17187,2012-12-23,1,1,12,21,0,0,0,1,0.24,0.2879,0.7,0.0,4,38,42
4271,2011-07-01,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.19699999999999998,0.86,0.0896,0,20,20
1004,2011-02-14,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10,43,53
10990,2012-04-08,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,14,50,64
14230,2012-08-21,3,1,8,2,0,2,1,2,0.58,0.5455,0.88,0.2836,1,7,8
5980,2011-09-11,3,0,9,16,0,0,0,1,0.72,0.6667,0.51,0.2985,180,303,483
8671,2012-01-02,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12
7762,2011-11-25,4,0,11,0,0,5,1,1,0.34,0.3333,0.76,0.1642,7,22,29
12158,2012-05-26,2,1,5,18,0,6,0,2,0.76,0.6970000000000001,0.52,0.19399999999999998,199,216,415
15529,2012-10-14,4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.19399999999999998,5,6,11
14440,2012-08-29,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0.0,49,378,427
7510,2011-11-14,4,0,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985,36,166,202
6192,2011-09-20,3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,22,81,103
8417,2011-12-22,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,343
5281,2011-08-12,3,0,8,22,0,5,1,1,0.68,0.6364,0.51,0.0,74,157,231
11783,2012-05-11,2,1,5,3,0,5,1,1,0.46,0.4545,0.41,0.2836,5,8,13
12282,2012-05-31,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,43,221,264
15763,2012-10-23,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111
15107,2012-09-26,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,69,231,300
9599,2012-02-09,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,8,169,177
8532,2011-12-27,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8
4583,2011-07-14,3,0,7,20,0,4,1,1,0.7,0.6364,0.42,0.2239,81,267,348
12566,2012-06-12,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.19399999999999998,57,596,653
10109,2012-03-02,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0.0,4,88,92
6774,2011-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248
4975,2011-07-31,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,6,7,13
2582,2011-04-22,2,0,4,11,0,5,1,3,0.34,0.3333,0.66,0.19399999999999998,23,83,106
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17
6303,2011-09-25,4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,3,5,8
9482,2012-02-04,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,4,66,70
4412,2011-07-07,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80,489,569
3145,2011-05-15,2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0.0,29,88,117
12432,2012-06-07,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,0,6,6
9765,2012-02-16,1,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,4,254,258
16962,2012-12-14,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.19399999999999998,29,244,273
15246,2012-10-02,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45
13643,2012-07-27,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323
12090,2012-05-23,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136,159
5659,2011-08-29,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17
13214,2012-07-09,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,82,790,872
9383,2012-01-31,1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238
13588,2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788
16396,2012-11-20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,14,143,157
694,2011-02-01,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,0,22,22
8964,2012-01-14,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,3,89,92
10996,2012-04-08,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,12,25,37
17000,2012-12-16,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87
3033,2011-05-11,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,6,93,99
9263,2012-01-26,1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8,216,224
7352,2011-11-07,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108
11456,2012-04-27,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,63,244,307
11693,2012-05-07,2,1,5,9,0,1,1,2,0.5,0.4848,0.82,0.2239,61,289,350
1060,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.19399999999999998,5,87,92
14131,2012-08-16,3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,58,168,226
9694,2012-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210,214
10193,2012-03-05,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,12,363,375
790,2011-02-05,1,0,2,8,0,6,0,3,0.2,0.2273,1.0,0.0896,0,10,10
2684,2011-04-26,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,66,455,521
10428,2012-03-15,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258
10703,2012-03-27,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5
11677,2012-05-06,2,1,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,195,316,511
11984,2012-05-19,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0,276,366,642
691,2011-02-01,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,0,2,2
944,2011-02-11,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,2,41,43
3646,2011-06-05,2,0,6,19,0,0,0,1,0.68,0.6364,0.65,0.1642,108,249,357
2572,2011-04-22,2,0,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,2,22,24
647,2011-01-30,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,0,3,3
70,2011-01-04,1,0,1,0,0,2,1,1,0.16,0.1818,0.55,0.1045,0,5,5
14425,2012-08-29,3,1,8,5,0,3,1,1,0.6,0.5909,0.73,0.19399999999999998,3,37,40
13351,2012-07-15,3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,170,281,451
